product_id,product_name,brand,model,category,price,image_url,product_url,stock
337,Apple iPhone 8 (256GB) - Silver,Apple,iPhone 8,Mobiles,77000,https://drop.ndtv.com/TECH/product_database/images/913201715733AM_635_iphone_8.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/apple-iphone-8-4260,29
338,LG V40 ThinQ (128GB) - Blue,LG,V40 ThinQ,Mobiles,33999,https://i.gadgets360cdn.com/products/large/1538628245_635_lg_v40_thinq.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/lg-v40-thinq-5671,45
339,OnePlus 7T (256GB) - Glacier Blue,OnePlus,7T,Mobiles,37999,https://i.gadgets360cdn.com/products/large/oneplus-7t-376x800-1569505882.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/oneplus-7t-price-in-india-91057,43
340,"Samsung Galaxy S5 (2GB RAM, 16GB) - Shimmery White",Samsung,Galaxy S5,Mobiles,5999,https://drop.ndtv.com/TECH/product_database/images/2252014124325AM_635_samsung_galaxy_s5.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/samsung-galaxy-s5-1323,43
341,"Samsung Galaxy Fold (12GB RAM, 512GB) - Space Silver",Samsung,Galaxy Fold,Mobiles,119499,https://i.gadgets360cdn.com/products/large/1550693074_635_samsung_galaxy_fold_samsung.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/samsung-galaxy-fold-12084,14
342,Apple iPhone 8 (256GB) - Gold,Apple,iPhone 8,Mobiles,48990,https://drop.ndtv.com/TECH/product_database/images/913201715733AM_635_iphone_8.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/apple-iphone-8-4260,35
343,Samsung Galaxy S9+ (128GB) - Coral Blue,Samsung,Galaxy S9+,Mobiles,44000,https://i.gadgets360cdn.com/products/large/1519585112_635_samsung_galaxy_s9_plus_grey.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/samsung-galaxy-s9-plus-4570,40
344,Samsung Galaxy S9+ (128GB) - Midnight Black,Samsung,Galaxy S9+,Mobiles,43990,https://i.gadgets360cdn.com/products/large/1519585112_635_samsung_galaxy_s9_plus_grey.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/samsung-galaxy-s9-plus-4570,27
345,Samsung Galaxy S9+ (256GB) - Midnight Black,Samsung,Galaxy S9+,Mobiles,61799,https://i.gadgets360cdn.com/products/large/1519585112_635_samsung_galaxy_s9_plus_grey.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/samsung-galaxy-s9-plus-4570,31
346,Samsung Galaxy S9+ (64GB) - Polaris Blue,Samsung,Galaxy S9+,Mobiles,42999,https://i.gadgets360cdn.com/products/large/1519585112_635_samsung_galaxy_s9_plus_grey.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/samsung-galaxy-s9-plus-4570,17
347,Apple iPhone 8 (64GB) - Red,Apple,iPhone 8,Mobiles,35999,https://drop.ndtv.com/TECH/product_database/images/913201715733AM_635_iphone_8.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/apple-iphone-8-4260,9
348,Apple iPhone 8 (64GB) - Space Grey,Apple,iPhone 8,Mobiles,22998,https://drop.ndtv.com/TECH/product_database/images/913201715733AM_635_iphone_8.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/apple-iphone-8-4260,11
349,Apple iPhone 8 (256GB) - Space Grey,Apple,iPhone 8,Mobiles,77000,https://drop.ndtv.com/TECH/product_database/images/913201715733AM_635_iphone_8.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/apple-iphone-8-4260,36
350,LG V40 ThinQ (128GB) - Grey,LG,V40 ThinQ,Mobiles,31500,https://i.gadgets360cdn.com/products/large/1538628245_635_lg_v40_thinq.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/lg-v40-thinq-5671,38
351,Samsung Galaxy S9+ (64GB) - Midnight Black,Samsung,Galaxy S9+,Mobiles,30990,https://i.gadgets360cdn.com/products/large/1519585112_635_samsung_galaxy_s9_plus_grey.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/samsung-galaxy-s9-plus-4570,24
352,"Samsung Galaxy Fold (12GB RAM, 512GB) - Black",Samsung,Galaxy Fold,Mobiles,178000,https://i.gadgets360cdn.com/products/large/1550693074_635_samsung_galaxy_fold_samsung.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/samsung-galaxy-fold-12084,46
353,Samsung Galaxy S9+ (64GB) - Coral Blue,Samsung,Galaxy S9+,Mobiles,29990,https://i.gadgets360cdn.com/products/large/1519585112_635_samsung_galaxy_s9_plus_grey.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/samsung-galaxy-s9-plus-4570,34
354,"Samsung Galaxy S5 (2GB RAM, 16GB) - Charcoal Black",Samsung,Galaxy S5,Mobiles,21999,https://drop.ndtv.com/TECH/product_database/images/2252014124325AM_635_samsung_galaxy_s5.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/samsung-galaxy-s5-1323,39
355,"Oppo A31 (2020) (6GB RAM, 128GB) - Mystery Black",Oppo,A31 (2020),Mobiles,11990,https://i.gadgets360cdn.com/products/large/oppo-a31-2020-updated-374x800-1581686278.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/oppo-a31-2020-price-in-india-91617,36
356,"Vivo V15 Pro (8GB RAM, 128GB) - Ruby Red",Vivo,V15 Pro,Mobiles,27990,https://i.gadgets360cdn.com/products/large/1549971324_635_vivo_v15_pro.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/vivo-v15-pro-price-in-india-12005,9
357,iPhone 11 (64GB) - Green,Apple,iPhone 11,Mobiles,51999,https://i.gadgets360cdn.com/products/large/apple-iphone-11-406x800-1568197454.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/apple-iphone-11-price-in-india-91110,47
358,iPhone 11 (64GB) - Purple,Apple,iPhone 11,Mobiles,52999,https://i.gadgets360cdn.com/products/large/apple-iphone-11-406x800-1568197454.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/apple-iphone-11-price-in-india-91110,48
359,iPhone 11 (128GB) - Green,Apple,iPhone 11,Mobiles,57999,https://i.gadgets360cdn.com/products/large/apple-iphone-11-406x800-1568197454.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/apple-iphone-11-price-in-india-91110,50
360,iPhone 11 (128GB) - Black,Apple,iPhone 11,Mobiles,57999,https://i.gadgets360cdn.com/products/large/apple-iphone-11-406x800-1568197454.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/apple-iphone-11-price-in-india-91110,46
361,iPhone 11 (128GB) - White,Apple,iPhone 11,Mobiles,57999,https://i.gadgets360cdn.com/products/large/apple-iphone-11-406x800-1568197454.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/apple-iphone-11-price-in-india-91110,45
362,iPhone 11 (256GB) - Red,Apple,iPhone 11,Mobiles,64999,https://i.gadgets360cdn.com/products/large/apple-iphone-11-406x800-1568197454.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/apple-iphone-11-price-in-india-91110,17
363,iPhone 11 (256GB) - White,Apple,iPhone 11,Mobiles,64999,https://i.gadgets360cdn.com/products/large/apple-iphone-11-406x800-1568197454.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/apple-iphone-11-price-in-india-91110,14
364,iPhone 11 (256GB) - Black,Apple,iPhone 11,Mobiles,66998,https://i.gadgets360cdn.com/products/large/apple-iphone-11-406x800-1568197454.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/apple-iphone-11-price-in-india-91110,31
365,"Infinix Note 4 (3GB RAM, 32GB) - Blue",Infinix,Note 4,Mobiles,8999,https://drop.ndtv.com/TECH/product_database/images/81201754736PM_635_infinixnote4_db.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/infinix-note-4-4299,40
366,"Infinix Note 4 (3GB RAM, 32GB) - Gold",Infinix,Note 4,Mobiles,8999,https://drop.ndtv.com/TECH/product_database/images/81201754736PM_635_infinixnote4_db.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/infinix-note-4-4299,38
367,"Infinix Note 4 (3GB RAM, 32GB) - Black",Infinix,Note 4,Mobiles,8999,https://drop.ndtv.com/TECH/product_database/images/81201754736PM_635_infinixnote4_db.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/infinix-note-4-4299,49
368,"Asus ZenFone 5Z (ZS620KL) (8GB RAM, 256GB) - Midnight Blue",Asus,ZenFone 5Z (ZS620KL),Mobiles,21999,https://i.gadgets360cdn.com/products/large/1519753017_635_asus_zenfone_5z.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-zenfone-5z-4645,42
369,"Asus ZenFone 5Z (ZS620KL) (8GB RAM, 256GB) - Meteor Silver",Asus,ZenFone 5Z (ZS620KL),Mobiles,21999,https://i.gadgets360cdn.com/products/large/1519753017_635_asus_zenfone_5z.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-zenfone-5z-4645,49
370,"Asus ZenFone 5Z (ZS620KL) (6GB RAM, 128GB) - Meteor Silver",Asus,ZenFone 5Z (ZS620KL),Mobiles,18999,https://i.gadgets360cdn.com/products/large/1519753017_635_asus_zenfone_5z.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-zenfone-5z-4645,25
371,"Asus ZenFone 5Z (ZS620KL) (6GB RAM, 128GB) - Midnight Blue",Asus,ZenFone 5Z (ZS620KL),Mobiles,18999,https://i.gadgets360cdn.com/products/large/1519753017_635_asus_zenfone_5z.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-zenfone-5z-4645,21
372,"Asus ZenFone 5Z (ZS620KL) (6GB RAM, 64GB) - Meteor Silver",Asus,ZenFone 5Z (ZS620KL),Mobiles,16999,https://i.gadgets360cdn.com/products/large/1519753017_635_asus_zenfone_5z.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-zenfone-5z-4645,10
373,"Asus ZenFone 5Z (ZS620KL) (6GB RAM, 64GB) - Midnight Blue",Asus,ZenFone 5Z (ZS620KL),Mobiles,16999,https://i.gadgets360cdn.com/products/large/1519753017_635_asus_zenfone_5z.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-zenfone-5z-4645,10
374,Apple iPhone 8 (64GB) - Silver,Apple,iPhone 8,Mobiles,37999,https://drop.ndtv.com/TECH/product_database/images/913201715733AM_635_iphone_8.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/apple-iphone-8-4260,5
375,Samsung Galaxy S7 Edge (32GB) - Coral Blue,Samsung,Galaxy S7 Edge,Mobiles,39000,https://drop.ndtv.com/TECH/product_database/images/samsung_galaxy_s7edge_3311_480X960_326201633006PM.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/samsung-galaxy-s7-edge-3311,43
376,Samsung Galaxy S7 Edge (128GB) - Black Pearl,Samsung,Galaxy S7 Edge,Mobiles,36900,https://drop.ndtv.com/TECH/product_database/images/samsung_galaxy_s7edge_3311_480X960_326201633006PM.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/samsung-galaxy-s7-edge-3311,21
377,Samsung Galaxy S7 Edge (32GB) - Pink Gold,Samsung,Galaxy S7 Edge,Mobiles,32900,https://drop.ndtv.com/TECH/product_database/images/samsung_galaxy_s7edge_3311_480X960_326201633006PM.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/samsung-galaxy-s7-edge-3311,23
378,Samsung Galaxy S7 Edge (32GB) - Silver Titanium,Samsung,Galaxy S7 Edge,Mobiles,19999,https://drop.ndtv.com/TECH/product_database/images/samsung_galaxy_s7edge_3311_480X960_326201633006PM.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/samsung-galaxy-s7-edge-3311,22
379,Samsung Galaxy S7 Edge (32GB) - Black Onyx,Samsung,Galaxy S7 Edge,Mobiles,10799,https://drop.ndtv.com/TECH/product_database/images/samsung_galaxy_s7edge_3311_480X960_326201633006PM.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/samsung-galaxy-s7-edge-3311,17
380,"Vivo V17 Pro (8GB RAM, 128GB) - Glacier Ice",Vivo,V17 Pro,Mobiles,28999,https://i.gadgets360cdn.com/products/large/vivo-v17-pro-365x800-1568964734.png?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/vivo-v17-pro-price-in-india-91097,18
381,"Vivo V17 Pro (8GB RAM, 128GB) - Midnight Ocean",Vivo,V17 Pro,Mobiles,27375,https://i.gadgets360cdn.com/products/large/vivo-v17-pro-365x800-1568964734.png?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/vivo-v17-pro-price-in-india-91097,17
382,Samsung Galaxy S7 Edge (32GB) - Gold Platinum,Samsung,Galaxy S7 Edge,Mobiles,10699,https://drop.ndtv.com/TECH/product_database/images/samsung_galaxy_s7edge_3311_480X960_326201633006PM.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/samsung-galaxy-s7-edge-3311,36
383,iPhone 11 (64GB) - Black,Apple,iPhone 11,Mobiles,51999,https://i.gadgets360cdn.com/products/large/apple-iphone-11-406x800-1568197454.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/apple-iphone-11-price-in-india-91110,26
384,iPhone 11 (64GB) - White,Apple,iPhone 11,Mobiles,51999,https://i.gadgets360cdn.com/products/large/apple-iphone-11-406x800-1568197454.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/apple-iphone-11-price-in-india-91110,27
385,"Redmi Note 7 Pro (6GB RAM, 128GB) - Neptune Blue",Xiaomi,Redmi Note 7 Pro,Mobiles,13999,https://i.gadgets360cdn.com/products/large/1551344229_635_redmi_note_7_pro.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/redmi-note-7-pro-price-in-india-11984,30
386,"Redmi Note 7 Pro (6GB RAM, 128GB) - Nebula Red",Xiaomi,Redmi Note 7 Pro,Mobiles,13999,https://i.gadgets360cdn.com/products/large/1551344229_635_redmi_note_7_pro.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/redmi-note-7-pro-price-in-india-11984,35
387,"Vivo V15 Pro (8GB RAM, 128GB) - Topaz Blue",Vivo,V15 Pro,Mobiles,23499,https://i.gadgets360cdn.com/products/large/1549971324_635_vivo_v15_pro.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/vivo-v15-pro-price-in-india-12005,36
388,"Vivo V15 Pro (6GB RAM, 128GB) - Ruby Red",Vivo,V15 Pro,Mobiles,22990,https://i.gadgets360cdn.com/products/large/1549971324_635_vivo_v15_pro.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/vivo-v15-pro-price-in-india-12005,17
389,"Vivo V15 Pro (6GB RAM, 128GB) - Topaz Blue",Vivo,V15 Pro,Mobiles,21499,https://i.gadgets360cdn.com/products/large/1549971324_635_vivo_v15_pro.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/vivo-v15-pro-price-in-india-12005,36
390,"Realme 5i (4GB RAM, 128GB) - Aqua Blue",Realme,5i,Mobiles,11999,https://i.gadgets360cdn.com/products/large/realme-5i-db-370x800-1577769009.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/realme-5i-price-in-india-91385,46
391,"Realme 5i (4GB RAM, 128GB) - Forest Green",Realme,5i,Mobiles,11999,https://i.gadgets360cdn.com/products/large/realme-5i-db-370x800-1577769009.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/realme-5i-price-in-india-91385,12
392,"Oppo A31 (2020) (4GB RAM, 64GB) - Mystery Black",Oppo,A31 (2020),Mobiles,11490,https://i.gadgets360cdn.com/products/large/oppo-a31-2020-updated-374x800-1581686278.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/oppo-a31-2020-price-in-india-91617,46
393,"Realme 5i (4GB RAM, 64GB) - Aqua Blue",Realme,5i,Mobiles,10999,https://i.gadgets360cdn.com/products/large/realme-5i-db-370x800-1577769009.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/realme-5i-price-in-india-91385,46
394,"Realme 5i (4GB RAM, 64GB) - Forest Green",Realme,5i,Mobiles,10999,https://i.gadgets360cdn.com/products/large/realme-5i-db-370x800-1577769009.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/realme-5i-price-in-india-91385,27
395,"Redmi Note 7 Pro (4GB RAM, 64GB) - Neptune Blue",Xiaomi,Redmi Note 7 Pro,Mobiles,13990,https://i.gadgets360cdn.com/products/large/1551344229_635_redmi_note_7_pro.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/redmi-note-7-pro-price-in-india-11984,47
396,"Redmi Note 7 Pro (4GB RAM, 64GB) - Nebula Red",Xiaomi,Redmi Note 7 Pro,Mobiles,13990,https://i.gadgets360cdn.com/products/large/1551344229_635_redmi_note_7_pro.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/redmi-note-7-pro-price-in-india-11984,36
397,"Redmi Note 7 Pro (4GB RAM, 64GB) - Space Black",Xiaomi,Redmi Note 7 Pro,Mobiles,13990,https://i.gadgets360cdn.com/products/large/1551344229_635_redmi_note_7_pro.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/redmi-note-7-pro-price-in-india-11984,47
398,"Redmi Note 7 Pro (6GB RAM, 64GB) - Neptune Blue",Xiaomi,Redmi Note 7 Pro,Mobiles,14490,https://i.gadgets360cdn.com/products/large/1551344229_635_redmi_note_7_pro.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/redmi-note-7-pro-price-in-india-11984,25
399,"Samsung Galaxy S5 (2GB RAM, 16GB) - Copper Gold",Samsung,Galaxy S5,Mobiles,21999,https://drop.ndtv.com/TECH/product_database/images/2252014124325AM_635_samsung_galaxy_s5.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/samsung-galaxy-s5-1323,15
400,"Asus ZenFone Selfie (2GB RAM, 16GB) - Red",Asus,ZenFone Selfie,Mobiles,14999,https://drop.ndtv.com/TECH/product_database/images/asus_zenfone_selfie_2_2670_480X960_922201523949PM.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-zenfone-selfie-2670,25
401,"Asus ZenFone Selfie (3GB RAM, 16GB) - Purple",Asus,ZenFone Selfie,Mobiles,10656,https://drop.ndtv.com/TECH/product_database/images/asus_zenfone_selfie_2_2670_480X960_922201523949PM.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-zenfone-selfie-2670,9
402,"Asus ZenFone Selfie (3GB RAM, 32GB) - Silver",Asus,ZenFone Selfie,Mobiles,7000,https://drop.ndtv.com/TECH/product_database/images/asus_zenfone_selfie_2_2670_480X960_922201523949PM.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-zenfone-selfie-2670,22
403,"Asus ZenFone Selfie (3GB RAM, 16GB) - Black",Asus,ZenFone Selfie,Mobiles,6499,https://drop.ndtv.com/TECH/product_database/images/asus_zenfone_selfie_2_2670_480X960_922201523949PM.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-zenfone-selfie-2670,16
404,"Asus ZenFone Selfie (3GB RAM, 32GB) - Gold",Asus,ZenFone Selfie,Mobiles,6499,https://drop.ndtv.com/TECH/product_database/images/asus_zenfone_selfie_2_2670_480X960_922201523949PM.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-zenfone-selfie-2670,37
405,"Asus ZenFone Selfie (3GB RAM, 16GB) - Silver",Asus,ZenFone Selfie,Mobiles,5399,https://drop.ndtv.com/TECH/product_database/images/asus_zenfone_selfie_2_2670_480X960_922201523949PM.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-zenfone-selfie-2670,33
406,"Asus ZenFone Selfie (3GB RAM, 16GB) - Gold",Asus,ZenFone Selfie,Mobiles,5299,https://drop.ndtv.com/TECH/product_database/images/asus_zenfone_selfie_2_2670_480X960_922201523949PM.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-zenfone-selfie-2670,38
407,"Asus ZenFone Selfie (2GB RAM, 16GB) - Silver",Asus,ZenFone Selfie,Mobiles,9999,https://drop.ndtv.com/TECH/product_database/images/asus_zenfone_selfie_2_2670_480X960_922201523949PM.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-zenfone-selfie-2670,45
408,"Redmi Note 7 Pro (4GB RAM, 64GB) - Astro Moonlight White",Xiaomi,Redmi Note 7 Pro,Mobiles,10999,https://i.gadgets360cdn.com/products/large/1551344229_635_redmi_note_7_pro.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/redmi-note-7-pro-price-in-india-11984,50
409,"Redmi Note 7 Pro (6GB RAM, 64GB) - Astro Moonlight White",Xiaomi,Redmi Note 7 Pro,Mobiles,11790,https://i.gadgets360cdn.com/products/large/1551344229_635_redmi_note_7_pro.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/redmi-note-7-pro-price-in-india-11984,6
410,"Redmi Note 7 Pro (6GB RAM, 64GB) - Nebula Red",Xiaomi,Redmi Note 7 Pro,Mobiles,12999,https://i.gadgets360cdn.com/products/large/1551344229_635_redmi_note_7_pro.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/redmi-note-7-pro-price-in-india-11984,44
411,"Redmi Note 7 Pro (6GB RAM, 128GB) - Space Black",Xiaomi,Redmi Note 7 Pro,Mobiles,13999,https://i.gadgets360cdn.com/products/large/1551344229_635_redmi_note_7_pro.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/redmi-note-7-pro-price-in-india-11984,14
412,"Oppo A31 (2020) (6GB RAM, 128GB) - Fantasy White",Oppo,A31 (2020),Mobiles,15990,https://i.gadgets360cdn.com/products/large/oppo-a31-2020-updated-374x800-1581686278.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/oppo-a31-2020-price-in-india-91617,34
413,"Oppo A31 (2020) (4GB RAM, 64GB) - Fantasy White",Oppo,A31 (2020),Mobiles,12490,https://i.gadgets360cdn.com/products/large/oppo-a31-2020-updated-374x800-1581686278.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/oppo-a31-2020-price-in-india-91617,29
414,"Asus ZenFone Selfie (2GB RAM, 16GB) - White",Asus,ZenFone Selfie,Mobiles,13999,https://drop.ndtv.com/TECH/product_database/images/asus_zenfone_selfie_2_2670_480X960_922201523949PM.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-zenfone-selfie-2670,9
415,Apple iPhone 8 (128GB) - Gold,Apple,iPhone 8,Mobiles,39999,https://drop.ndtv.com/TECH/product_database/images/913201715733AM_635_iphone_8.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/apple-iphone-8-4260,10
416,"Asus ZenFone Selfie (3GB RAM, 32GB) - Red",Asus,ZenFone Selfie,Mobiles,10899,https://drop.ndtv.com/TECH/product_database/images/asus_zenfone_selfie_2_2670_480X960_922201523949PM.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-zenfone-selfie-2670,33
417,Samsung Galaxy S9+ (64GB) - Lilac Purple,Samsung,Galaxy S9+,Mobiles,35990,https://i.gadgets360cdn.com/products/large/1519585112_635_samsung_galaxy_s9_plus_grey.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/samsung-galaxy-s9-plus-4570,16
418,"Coolpad Mega 3 (2GB RAM, 16GB) - champagne Gold",Coolpad,Mega 3,Mobiles,4999,https://drop.ndtv.com/TECH/product_database/images/coolpad_mega_3_3899_480X960_1172017111028PM.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/coolpad-mega-3-3899,12
419,"Coolpad Mega 3 (2GB RAM, 16GB) - Moondust Grey",Coolpad,Mega 3,Mobiles,7690,https://drop.ndtv.com/TECH/product_database/images/coolpad_mega_3_3899_480X960_1172017111028PM.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/coolpad-mega-3-3899,13
420,"Coolpad Mega 3 (2GB RAM, 16GB) - White & champagne",Coolpad,Mega 3,Mobiles,7990,https://drop.ndtv.com/TECH/product_database/images/coolpad_mega_3_3899_480X960_1172017111028PM.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/coolpad-mega-3-3899,13
421,"Coolpad Mega 3 (2GB RAM, 16GB) - White",Coolpad,Mega 3,Mobiles,7999,https://drop.ndtv.com/TECH/product_database/images/coolpad_mega_3_3899_480X960_1172017111028PM.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/coolpad-mega-3-3899,19
422,"Motorola One Macro (4GB RAM, 64GB) - Space Blue",Motorola,One Macro,Mobiles,9999,https://i.gadgets360cdn.com/products/large/motorola-one-macro-475x800-1570605674.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/motorola-one-macro-price-in-india-91190,43
423,"Redmi Y1 Lite (2GB RAM, 16GB) - Dark Grey",Xiaomi,Redmi Y1 Lite,Mobiles,7400,https://drop.ndtv.com/TECH/product_database/images/112201713502PM_635_xiaomi_redmi_y1_lite.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/redmi-y1-lite-4493,43
